item_name,current_price,old_price_element,item_discount_element,item_link
LED Temperature Sensitive 3-Color Light-up Faucet Kitchen Bathroom Glow Water Saving Faucet Aerator Tap Nozzle Shower LED Faucet,2560.0,4292.0,40.0,/generic-led-temperature-sensitive-3-color-light-up-faucet-kitchen-bathroom-glow-water-saving-faucet-aerator-tap-nozzle-shower-led-faucet-191418271.html
D18 Digital Smart Watch,1036.0,1640.0,37.0,/generic-d18-digital-smart-watch-192447659.html
IPartsBuy For Samsung Galaxy A3 (2017) / A320 Front Screen Outer Glass Lens(Gold),443.0,780.0,43.0,/generic-ipartsbuy-for-samsung-galaxy-a3-2017-a320-front-screen-outer-glass-lensgold-191363546.html
Fashion Mens Loafers Dress Slip On Wedding Party Shoes,4940.0,9880.0,50.0,/fashion-mens-loafers-dress-slip-on-wedding-party-shoes-192048608.html
2022 Leather Quality Automatic Buckle Black Beltsmerbunds Cinturon Hombre Men,2960.0,4925.0,40.0,/generic-2022-leather-quality-automatic-buckle-black-beltsmerbunds-cinturon-hombre-men-191933927.html
2022 New Stretch Belt For Men And Women Hard Alloy Quick Release Buckle Strong,3700.0,6124.0,40.0,/generic-2022-new-stretch-belt-for-men-and-women-hard-alloy-quick-release-buckle-strong-191798986.html
Oxford Men's Shoes British Shoes,9564.0,11957.0,20.0,/generic-oxford-mens-shoes-british-shoes-192113250.html
MLX90640 USB  Supplys 1.8 Inch TFT Display Handheld,9065.0,16317.0,44.0,/generic-mlx90640-usb-supplys-1.8-inch-tft-display-handheld-192056463.html
Portable automatic kettle pump electric switch smart water dispenser,1569.0,2309.0,32.0,/generic-portable-automatic-kettle-pump-electric-switch-smart-water-dispenser-190925913.html
Brick Pattern Wallpaper S Adhesive Living Room  Restaurant Store Anti Fouling Waterproof Oil Resistant Wallpaper 3D,4159.0,7104.0,41.0,/generic-brick-pattern-wallpaper-s-adhesive-living-room-restaurant-store-anti-fouling-waterproof-oil-resistant-wallpaper-3d-192767712.html
Baby Phone Toy Cartoon Mobile Phone For Kids Telephone Toy,7844.0,11840.0,34.0,/generic-baby-phone-toy-cartoon-mobile-phone-for-kids-telephone-toy-191112970.html
V8 RGB Wired Gaming Mouse 7 Buttons  3200 DPI For Black,920.0,1839.0,50.0,/generic-v8-rgb-wired-gaming-mouse-7-buttons-3200-dpi-for-black-191506693.html
Laptop Bag 13.3 14 15 6 16 inches Waterproof Notebook Case For Macbook Air Pro 13 Dell Xiaomi Huawei Computer Handbag Briefcase,10819.0,18500.0,42.0,/generic-laptop-bag-13.3-14-15-6-16-inches-waterproof-notebook-case-for-macbook-air-pro-13-dell-xiaomi-huawei-computer-handbag-briefcase-193324926.html
BF05 Leather Case For  Realme 11 4G,942.0,1346.0,30.0,/generic-bf05-leather-case-for-realme-11-4g-203850584.html
304 Stainless Steel Cute Cat Claw Ceramic Spoon Fork Chopsticks Dinnerware Sets Portable Reusable Kitchen Tableware,3286.0,5624.0,42.0,/generic-304-stainless-steel-cute-cat-claw-ceramic-spoon-fork-chopsticks-dinnerware-sets-portable-reusable-kitchen-tableware-187458141.html
Snack Bowl For Candy Set Dinner Witch Hat Small Party Five Cups,1924.0,3152.0,39.0,/generic-snack-bowl-for-candy-set-dinner-witch-hat-small-party-five-cups-192389395.html
915 Generation Manual Transmission Splitter Gearbox Switch 541L9101 M12,1800.0,3330.0,46.0,/915-generation-manual-transmission-splitter-gearbox-switch-541l9101-m12-130383642.html
3D Metal Black TDI Sport Edition Logo Car Trunk Emblem Badge Sticker For VW POLO GOLF 6 7 TOUAREG JETTA CC TT GTI Pat,3374.0,5772.0,42.0,/generic-3d-metal-black-tdi-sport-edition-logo-car-trunk-emblem-badge-sticker-for-vw-polo-golf-6-7-touareg-jetta-cc-tt-gti-pat-192432998.html
Shock-absorbing Insoles Winter Sports Insoles Shockproof Sweat Blue,648.0,972.0,33.0,/generic-shock-absorbing-insoles-winter-sports-insoles-shockproof-sweat-blue-192304397.html
915 Generation RIRO 31.8mm Aluminum Bicycle 35mm Short Stem Bicycle,3966.0,6941.0,43.0,/915-generation-riro-31.8mm-aluminum-bicycle-35mm-short-stem-bicycle-128831023.html
Mobile Phone Cover Anti-scratch Soft TPU Water Drop Leaf,970.0,1930.0,50.0,/generic-mobile-phone-cover-anti-scratch-soft-tpu-water-drop-leaf-191578972.html
Lucky Cat Keychain Chinese Lucky Cat Faux Leather Keychain Doll Bag Red,420.0,630.0,33.0,/generic-lucky-cat-keychain-chinese-lucky-cat-faux-leather-keychain-doll-bag-red-192016733.html
Fashion 6 Color Natural Water Drop Shape Agates let For Men Women Personalized Handmade Designer Jewelry lets Homme,2812.0,4736.0,41.0,/fashion-6-color-natural-water-drop-shape-agates-let-for-men-women-personalized-handmade-designer-jewelry-lets-homme-192893330.html
design sticker Vinyl Skin Sticker For Xbox 360 E Console + 2 pcs Controllers Skin Sticker,3522.0,6068.0,42.0,/generic-design-sticker-vinyl-skin-sticker-for-xbox-360-e-console-2-pcs-controllers-skin-sticker-191836859.html
915 Generation Greater Capacity Bath Toy Organizer Extra Large,1202.0,2223.0,46.0,/915-generation-greater-capacity-bath-toy-organizer-extra-large-132204297.html
Car Styling Metal SPORT Letters Logo Emblem Car Rear Trunk Badge Sticker Decal For Land Range Rover SV Autobiography Discovery,3389.0,5772.0,41.0,/generic-car-styling-metal-sport-letters-logo-emblem-car-rear-trunk-badge-sticker-decal-for-land-range-rover-sv-autobiography-discovery-192441758.html
Laptop Sleeve Bag for 11 12 13 14 15 Inch Pink Flower Print Briefcase Protective Cover Handbag for Macbook Air Pro Xiaomi Huawei,3596.0,6068.0,41.0,/generic-laptop-sleeve-bag-for-11-12-13-14-15-inch-pink-flower-print-briefcase-protective-cover-handbag-for-macbook-air-pro-xiaomi-huawei-193251311.html
100m 4 Strand 8 Strand High Horsepower Pe Competitive Fishing Line Multi-Strand Braided Abrasion Resistant Fishing Tool Line,2664.0,4529.0,41.0,/generic-100m-4-strand-8-strand-high-horsepower-pe-competitive-fishing-line-multi-strand-braided-abrasion-resistant-fishing-tool-line-187467782.html
2PCS Star Curtains Blackout High Precision Curtains For,10280.0,20560.0,50.0,/generic-2pcs-star-curtains-blackout-high-precision-curtains-for-192049816.html
W5 Smart Watch Pedometer Counter Calories Tracing Sports Bracelet,1332.0,2210.0,40.0,/generic-w5-smart-watch-pedometer-counter-calories-tracing-sports-bracelet-191642210.html
2022 Chinese New Year Decoration Tigers Doors Sticker Fu Girl Tigers,870.0,1739.0,50.0,/generic-2022-chinese-new-year-decoration-tigers-doors-sticker-fu-girl-tigers-191563801.html
Creative Tea Leaf Strainer Filter Reusable Silicone Strainer FilterAwesome,870.0,1739.0,50.0,/generic-creative-tea-leaf-strainer-filter-reusable-silicone-strainer-filterawesome-191544581.html
915 Generation 7/8 Inch 22mm Universal Motorcycle Lever Accessories,1723.0,3015.0,43.0,/915-generation-78-inch-22mm-universal-motorcycle-lever-accessories-129968110.html
Phone Holder Steady Multifunctional Electroplated-Rose Gold,970.0,1930.0,50.0,/generic-phone-holder-steady-multifunctional-electroplated-rose-gold-191573247.html
10.61 Inch For Xiaomi Redmi Pad 22081283G LCD Display Touch Screen embly Parts,11270.0,19388.0,42.0,/generic-10.61-inch-for-xiaomi-redmi-pad-22081283g-lcd-display-touch-screen-embly-parts-191370958.html
OR 1 Pc 5W LED Emergency Bulbs E27 B22 Bulb Rechargeable Lig,970.0,1930.0,50.0,/generic-or-1-pc-5w-led-emergency-bulbs-e27-b22-bulb-rechargeable-lig-191600806.html
100*149cm 0.8mmThick Suede S-adhesive Fabric Adhesive Synthetic Leather Cloth for Car Interior Dooration Furniture Decoration,9132.0,15688.0,42.0,/generic-100149cm-0.8mmthick-suede-s-adhesive-fabric-adhesive-synthetic-leather-cloth-for-car-interior-dooration-furniture-decoration-191396752.html
For Lenovo IdeaPad 330S-15 IKB ISK 330S-15AST 330S-15ARR 7000-15 Laptop LCD Back Cover Front Bezel Palmrest upper Bottom case,17035.0,29304.0,42.0,/generic-for-lenovo-ideapad-330s-15-ikb-isk-330s-15ast-330s-15arr-7000-15-laptop-lcd-back-cover-front-bezel-palmrest-upper-bottom-case-191417490.html
4X 50A 1000V Metal Case Single Phases Diode Bridge Rectifier KBPC5010,562.0,1120.0,50.0,/generic-4x-50a-1000v-metal-case-single-phases-diode-bridge-rectifier-kbpc5010-192215754.html
Color-changing Desk Lamp Dynamic Sand Art Night Light 16 Color Remote Green,3226.0,4840.0,33.0,/generic-color-changing-desk-lamp-dynamic-sand-art-night-light-16-color-remote-green-195861817.html
For Samsung Galaxy A32 5G / M32 5G Leather Phone Case(Green),1780.0,3559.0,50.0,/generic-for-samsung-galaxy-a32-5g-m32-5g-leather-phone-casegreen-191446540.html
Leather Phone Pouch For Oukitel C17 Pro C15 C13 C16 C12 K13,2450.0,4890.0,50.0,/generic-leather-phone-pouch-for-oukitel-c17-pro-c15-c13-c16-c12-k13-191474012.html
For PS5 disk Edition Skin Sticker Decal Cover for PlayStation 5 Console and Controllers skins for PS5 disk version Skin Sticker,3315.0,5624.0,41.0,/generic-for-ps5-disk-edition-skin-sticker-decal-cover-for-playstation-5-console-and-controllers-skins-for-ps5-disk-version-skin-sticker-192890129.html
Study Touch Table Light Rechargeable With Pen Holder Bedside With USB,3190.0,6379.0,50.0,/generic-study-touch-table-light-rechargeable-with-pen-holder-bedside-with-usb-191606167.html
High Quality Warm Velvet Electric Heating Blanket 4 Gear Temperature Timing Controller Room Electric Blanket Pad Mat,16709.0,28712.0,42.0,/generic-high-quality-warm-velvet-electric-heating-blanket-4-gear-temperature-timing-controller-room-electric-blanket-pad-mat-192733357.html
20*33cm Cartoon Film Theme Magic Series Printed Synthetic Faux Leather Sheet DIY ing Bows Earrings Bag Vinyl,2516.0,4292.0,41.0,/generic-2033cm-cartoon-film-theme-magic-series-printed-synthetic-faux-leather-sheet-diy-ing-bows-earrings-bag-vinyl-192296993.html
For 18 In1 Symphony Strip Car accessories RBG 64 color car Ambient Interior Acrylic Strip Guide Fiber Optic car Interior light,7948.0,13616.0,42.0,/generic-for-18-in1-symphony-strip-car-accessories-rbg-64-color-car-ambient-interior-acrylic-strip-guide-fiber-optic-car-interior-light-192311847.html
For HP 15-DY 15-EF 15S-FQ 15S-FR 15S-EQ TPN-Q222 Q230 Palm Rest shell Keyboard upper cover case L63578-001 L63579-001,16147.0,27824.0,42.0,/generic-for-hp-15-dy-15-ef-15s-fq-15s-fr-15s-eq-tpn-q222-q230-palm-rest-shell-keyboard-upper-cover-case-l63578-001-l63579-001-191557925.html
Premium 6W Full Range Audio Speaker Square 1Pc 40mm 4Ohm 6W,1070.0,2139.0,50.0,/generic-premium-6w-full-range-audio-speaker-square-1pc-40mm-4ohm-6w-191444055.html
2 in 1 starry sleep sky projector light with remote control,4144.0,7400.0,44.0,/generic-2-in-1-starry-sleep-sky-projector-light-with-remote-control-191803758.html
IPhone XS Case Soft Giraffe Phone Back Cover,880.0,1750.0,50.0,/generic-iphone-xs-case-soft-giraffe-phone-back-cover-191533125.html
"Brand PU Leather Handbag Laptop Bag 12,13.3,14,15.4,15.6 Inch,Women Lady Sleeve Case For Macbook Air Pro M1 Notebook Computer PC",6897.0,11840.0,42.0,/generic-brand-pu-leather-handbag-laptop-bag-1213.31415.415.6-inchwomen-lady-sleeve-case-for-macbook-air-pro-m1-notebook-computer-pc-193278744.html
Multifunctional Tripod Folding Wireless Bluetooth Stabilized Selfie Stick,1570.0,3130.0,50.0,/generic-multifunctional-tripod-folding-wireless-bluetooth-stabilized-selfie-stick-191543278.html
1pc 3.5mm Universal Phone Telephone RadiationProof Receivers Cellphone Handset Headphone Mic Microphone Handset Fancy,5213.0,8869.0,41.0,/generic-1pc-3.5mm-universal-phone-telephone-radiationproof-receivers-cellphone-handset-headphone-mic-microphone-handset-fancy-208744023.html
TPU Hard PC Phone Case For Xiaomi Redmi K60E,699.0,998.0,30.0,/generic-tpu-hard-pc-phone-case-for-xiaomi-redmi-k60e-192497985.html
OR Android Cable Universal Smartphone Micro USB2.0,970.0,1930.0,50.0,/generic-or-android-cable-universal-smartphone-micro-usb2.0-191589132.html
Desktop live broadcast mobile phone tripod handheld stand for GoPro action camera iPhone Samsung smartphone,651.0,1095.0,41.0,/generic-desktop-live-broadcast-mobile-phone-tripod-handheld-stand-for-gopro-action-camera-iphone-samsung-smartphone-191110968.html
360 Degree Handheld Mini Tripod Mobile Phone Stabiliser,607.0,1051.0,42.0,/generic-360-degree-handheld-mini-tripod-mobile-phone-stabiliser-191111142.html
Mobile Phone Car Charger For Samsung Galaxy S20 Fe A32 5g,6216.0,9324.0,33.0,/generic-mobile-phone-car-charger-for-samsung-galaxy-s20-fe-a32-5g-191068686.html
1.44 Inch Black Smart Watch X7 Fashion Watch for IOS Android,983.0,1388.0,29.0,/generic-1.44-inch-black-smart-watch-x7-fashion-watch-for-ios-android-191122318.html
Feng Shui Black Obsidian Wealth Bracelet,2516.0,3949.0,36.0,/generic-feng-shui-black-obsidian-wealth-bracelet-192267423.html
Newest Winter Warm Sweater Men Trend Stitching Turtlene Mens Pullover Patchwork-8095Khaki,2427.0,4190.0,42.0,/generic-newest-winter-warm-sweater-men-trend-stitching-turtlene-mens-pullover-patchwork-8095khaki-192733181.html
Fashion QUAMER LCD Men's Water Resistant Silver Watch,5149.0,7764.0,34.0,/fashion-quamer-lcd-mens-water-resistant-silver-watch-207545954.html
Portable Spray Pump Air Compressor For Makeup Art Painting,7370.0,14740.0,50.0,/generic-portable-spray-pump-air-compressor-for-makeup-art-painting-192503734.html
Men Down Coat Zipper   PU Leather Fashion For Hiking Sports Black XXXL,12340.0,24679.0,50.0,/generic-men-down-coat-zipper-pu-leather-fashion-for-hiking-sports-black-xxxl-191533288.html
1 Pair Car Bumper Spoiler Front Or Rear Lip Impactor Suitable For BMW Mercedes Benz Toyota Audi General Car Side Skirts,3937.0,6660.0,41.0,/generic-1-pair-car-bumper-spoiler-front-or-rear-lip-impactor-suitable-for-bmw-mercedes-benz-toyota-audi-general-car-side-skirts-192486671.html
915 Generation Universal Multi-Sharp Rotary Layer Lawn Mower Sharpener For,2168.0,4011.0,46.0,/915-generation-universal-multi-sharp-rotary-layer-lawn-mower-sharpener-for-131592461.html
"915 Generation Wedding Bridal Bouquet, Wedding Bride Bouquet, Wedding",4267.0,7894.0,46.0,/915-generation-wedding-bridal-bouquet-wedding-bride-bouquet-wedding-128706050.html
915 Generation Beach Chair Cover,32074.0,59337.0,46.0,/915-generation-beach-chair-cover-131663101.html
915 Generation Motorcycle 3D Fiber Sticker Sets Z1000 2014-2018 Accessories,6904.0,13119.0,47.0,/915-generation-motorcycle-3d-fiber-sticker-sets-z1000-2014-2018-accessories-128958113.html
Temperature Display Portable Keeps Cold And Heat Long-Lasting Insulation Durable Design Convenient Size Vacuum Flask Sleek,5446.0,9259.0,41.0,/generic-temperature-display-portable-keeps-cold-and-heat-long-lasting-insulation-durable-design-convenient-size-vacuum-flask-sleek-187850757.html
Fashion 10mm Golden High Finish Men Vintage Watch Sp Stainless Steel Neck let Ring Set Party Holiday Jewelry Gifts,5772.0,9768.0,41.0,/fashion-10mm-golden-high-finish-men-vintage-watch-sp-stainless-steel-neck-let-ring-set-party-holiday-jewelry-gifts-192899259.html
Grease Resistant Red Sandwich Paper Liners 200 Sheet,5164.0,10327.0,50.0,/generic-grease-resistant-red-sandwich-paper-liners-200-sheet-191295225.html
Illusion nsparent waterproof TPU jelly artificial leather sheet for hair bun bag handbag eup bag synthetic leather fabric,4662.0,7992.0,42.0,/generic-illusion-nsparent-waterproof-tpu-jelly-artificial-leather-sheet-for-hair-bun-bag-handbag-eup-bag-synthetic-leather-fabric-192296626.html
5m Rubber Car Side Door Edge Protection Wire Guards Cover Trims Stickers(Blue),1489.0,2137.0,30.0,/generic-5m-rubber-car-side-door-edge-protection-wire-guards-cover-trims-stickersblue-191642880.html
350W Mattress Vacuum Cleaner Mite Removal Instrument,5616.0,11232.0,50.0,/generic-350w-mattress-vacuum-cleaner-mite-removal-instrument-192021557.html
1 Kit Dental Instrument Oral Mirror Teeth Explorer Probe Double-Ended Dentistry Treatment Materials Disposable Oral Bag,3656.0,5483.0,33.0,/generic-1-kit-dental-instrument-oral-mirror-teeth-explorer-probe-double-ended-dentistry-treatment-materials-disposable-oral-bag-191890331.html
Laptop cover For HP 1000 450 455 CQ45-m00 6070B0592901 685080-001 Palmrest Upper cover Bottom case Base Cover embly,15037.0,25900.0,42.0,/generic-laptop-cover-for-hp-1000-450-455-cq45-m00-6070b0592901-685080-001-palmrest-upper-cover-bottom-case-base-cover-embly-191565526.html
Josby New Fishing Line Super Strong 50000m 100m X12 100% Pe Braided Wire High Strength 12 Strands 1000m Saltwater Carp Pesca,2631.0,4474.0,41.0,/generic-josby-new-fishing-line-super-strong-50000m-100m-x12-100-pe-braided-wire-high-strength-12-strands-1000m-saltwater-carp-pesca-187477828.html
HomeKit Smart LEDLight 9W WiFi RGBWW Lamp E27/E26/B22 Base White Dimmable Support Google Home SmartThings,8776.0,15096.0,42.0,/generic-homekit-smart-ledlight-9w-wifi-rgbww-lamp-e27e26b22-base-white-dimmable-support-google-home-smartthings-191423117.html
Tone Arm Support Sight Arm Stylus Holder For LP Vinyl Pickup Record Player Phonograph Turntable Bracket Accessories,4766.0,8140.0,41.0,/generic-tone-arm-support-sight-arm-stylus-holder-for-lp-vinyl-pickup-record-player-phonograph-turntable-bracket-accessories-191203335.html
Infinix GT 10 Pro Case Cute Panda Soft Phone Back Cover,400.0,562.0,29.0,/generic-infinix-gt-10-pro-case-cute-panda-soft-phone-back-cover-192202627.html
Mobile Phone Holder Multifunctional Portable Car Air-Silver,970.0,1930.0,50.0,/generic-mobile-phone-holder-multifunctional-portable-car-air-silver-191520918.html
For Galaxy A50 TPU Protective Case(Coral Orange),880.0,1750.0,50.0,/generic-for-galaxy-a50-tpu-protective-casecoral-orange-191596168.html
Motherboard LCD Display FPC Connector For Samsung Galaxy S20 Ultra,443.0,780.0,43.0,/generic-motherboard-lcd-display-fpc-connector-for-samsung-galaxy-s20-ultra-191186651.html
Essager 6A 66W 3 in 1 USB C Cable For iPhone 14 13 Charger Micro USB Type C Fast Charge For Samsung Xiaomi Huawei POCO Data Cord,6808.0,7548.0,10.0,/generic-essager-6a-66w-3-in-1-usb-c-cable-for-iphone-14-13-charger-micro-usb-type-c-fast-charge-for-samsung-xiaomi-huawei-poco-data-cord-191994981.html
"AMOLED Material LCD Screen And Digitizer Fullembly For Tecno Pouvoir 3 Plus LB8, LB8a",6358.0,9095.0,30.0,/generic-amoled-material-lcd-screen-and-digitizer-fullembly-for-tecno-pouvoir-3-plus-lb8-lb8a-192040940.html
(A 50CM CS BK)Stainless Steel Upside Down Cross Choker Necklace Men Black Color Inverted Cross Necklace Jewelry Cadenas Goticas Negras N8006 MAA,2516.0,4103.0,39.0,/generic-a-50cm-cs-bkstainless-steel-upside-down-cross-choker-necklace-men-black-color-inverted-cross-necklace-jewelry-cadenas-goticas-negras-n8006-maa-192674760.html
GD10 X2 PLUS Game Stick 4K HD Retro Video Game Console Wireless Controllers 64/128/256GB Built-in 58000 Games Support TF Card,8436.0,14356.0,41.0,/generic-gd10-x2-plus-game-stick-4k-hd-retro-video-game-console-wireless-controllers-64128256gb-built-in-58000-games-support-tf-card-191828508.html
Christmas Stocking Reusable Multipurpose Festive-Red,472.0,709.0,33.0,/generic-christmas-stocking-reusable-multipurpose-festive-red-192373455.html
12 Pairs Women 925 Sterling Stud Earrings With Loop Pin,1036.0,1584.0,35.0,/generic-12-pairs-women-925-sterling-stud-earrings-with-loop-pin-191131347.html
2x NT75 3/5pin Gasket Mechanical Keyboard DIY White,39410.0,78819.0,50.0,/generic-2x-nt75-35pin-gasket-mechanical-keyboard-diy-white-191475408.html
For Lenovo Ideapad 330S-15 IKB AST ARR Laptop LCD Back Cover Front Bezel Palmrest Bottom Case Bottom Door Cover Hinges Cap,25338.0,43660.0,42.0,/generic-for-lenovo-ideapad-330s-15-ikb-ast-arr-laptop-lcd-back-cover-front-bezel-palmrest-bottom-case-bottom-door-cover-hinges-cap-193250447.html
